date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2025-04-01,5452,687424,19067105,28.2,28.2,27.45,27.5,0.3,665
2025-03-31,5452,1533473,42302259,28.3,28.65,27.0,27.2,-2.6,1254
2025-03-28,5452,1014139,30708606,31.8,31.8,29.6,29.8,-1.6,848
2025-03-27,5452,769062,24295026,31.9,31.95,31.25,31.4,-0.75,886
2025-03-26,5452,2777940,89342442,30.9,32.55,30.9,32.15,1.4,1793
2025-03-25,5452,367163,11276899,30.95,31.2,30.45,30.75,0.0,443
2025-03-24,5452,541452,16802763,31.55,31.7,30.75,30.75,-0.8,760
2025-03-21,5452,413185,13138197,32.1,32.1,31.55,31.55,-0.5,599
2025-03-20,5452,613481,19653722,31.9,32.25,31.8,32.05,0.35,581
2025-03-19,5452,772732,24771616,32.5,32.75,31.65,31.7,-1.05,1061
2025-03-18,5452,1618991,53168153,31.9,33.55,31.65,32.75,1.0,1262
2025-03-17,5452,807938,25764087,31.75,32.5,31.05,31.75,0.4,947
2025-03-14,5452,801168,24719707,31.15,31.45,30.2,31.35,0.05,944
2025-03-13,5452,631621,20093399,32.65,32.65,31.05,31.3,-1.05,1265
2025-03-12,5452,493718,15943902,31.95,32.45,31.9,32.35,0.6,397
2025-03-11,5452,726153,22829092,31.5,31.95,30.85,31.75,-0.1,584
2025-03-10,5452,1205845,39126329,33.3,33.4,31.85,31.85,-0.9,1092
2025-03-07,5452,736651,24024672,32.6,32.9,32.2,32.75,0.0,557
2025-03-06,5452,1023036,33385036,32.35,32.85,32.15,32.75,0.8,829
2025-03-05,5452,558423,17849344,31.85,32.3,31.7,31.95,0.2,483
2025-03-04,5452,673510,21263288,31.7,31.95,31.25,31.75,-0.15,618
2025-03-03,5452,773929,24804304,32.15,32.35,31.55,31.9,-0.45,562
2025-02-27,5452,1214948,39617405,32.8,33.2,32.2,32.35,-0.85,906
2025-02-26,5452,1315904,43183897,32.45,33.2,32.1,33.2,0.75,987
2025-02-25,5452,838103,27073290,32.1,32.8,32.0,32.45,0.15,776
2025-02-24,5452,2392174,77302407,31.15,33.3,31.15,32.3,1.15,1471
2025-02-21,5452,656011,20515309,31.35,31.7,31.0,31.15,0.1,499
2025-02-20,5452,992033,30993996,31.85,31.85,31.0,31.05,-0.6,754
2025-02-19,5452,1386383,43196230,30.2,31.65,30.2,31.65,1.45,959
2025-02-18,5452,556058,16781050,30.2,30.6,29.9,30.2,0.05,580
2025-02-17,5452,677426,20324073,29.65,30.3,29.25,30.15,0.85,600
2025-02-14,5452,362828,10647310,29.95,29.95,29.2,29.3,-0.45,389
2025-02-13,5452,801842,23711008,28.85,29.95,28.85,29.75,1.15,619
2025-02-12,5452,631560,18406530,29.15,29.75,28.6,28.6,-0.4,509
2025-02-11,5452,442057,12959561,29.85,29.85,29.0,29.0,-0.45,416
2025-02-10,5452,408893,12114320,29.45,30.15,29.3,29.45,-0.35,558
2025-02-07,5452,497952,14773446,29.2,29.9,29.2,29.8,0.4,474
2025-02-06,5452,1173761,34878191,29.45,30.5,29.35,29.4,0.45,1050
2025-02-05,5452,526424,15173261,28.5,29.15,28.4,28.95,0.9,491
2025-02-04,5452,472556,13148103,28.4,28.4,27.4,28.05,0.0,374
2025-02-03,5452,582809,15949345,28.1,28.2,26.8,28.05,-0.15,496
2025-01-22,5452,457168,12888733,28.55,28.55,28.0,28.2,0.0,320
2025-01-21,5452,356942,10116994,28.8,28.85,28.15,28.2,-0.5,329
2025-01-20,5452,378664,10789354,28.4,28.75,28.15,28.7,0.5,282
2025-01-17,5452,473558,13419639,29.15,29.15,28.15,28.2,-0.45,435
2025-01-16,5452,397894,11390690,28.65,29.05,28.3,28.65,0.5,286
2025-01-15,5452,741048,21247414,29.75,29.75,28.15,28.15,-0.8,581
2025-01-14,5452,583328,16624606,28.1,28.95,28.0,28.95,0.85,472
2025-01-13,5452,1025664,29092526,28.85,29.2,28.0,28.1,-0.95,716
2025-01-10,5452,849091,24683631,28.55,29.5,28.55,29.05,0.45,560
2025-01-09,5452,2488683,72673950,30.6,30.6,28.6,28.6,-1.9,1444
2025-01-08,5452,593087,18136995,30.7,31.05,30.4,30.5,-0.45,452
2025-01-07,5452,661417,20499170,31.2,31.6,30.7,30.95,-0.05,472
2025-01-06,5452,741780,23092159,31.75,31.75,30.8,31.0,-0.3,557
2025-01-03,5452,838314,26619341,32.1,32.5,31.25,31.3,-0.4,569
2025-01-02,5452,545809,17526922,31.85,32.7,31.55,31.7,0.05,447
2024-12-31,5452,583156,18384121,31.85,31.9,31.25,31.65,-0.2,475
2024-12-30,5452,569907,18300674,32.6,32.85,31.8,31.85,-0.45,592
2024-12-27,5452,2674105,88698549,32.75,34.4,32.3,32.3,0.15,1800
2024-12-26,5452,598868,19376963,32.75,32.85,32.0,32.15,-0.25,541
2024-12-25,5452,790126,25692886,32.1,33.15,32.1,32.4,0.6,598
2024-12-24,5452,609233,19612494,32.3,32.75,31.8,31.8,-0.25,591
2024-12-23,5452,641862,20630581,32.05,32.5,31.85,32.05,0.2,506
2024-12-20,5452,955103,30816722,31.6,32.8,31.6,31.85,0.15,669
2024-12-19,5452,623413,19760105,31.35,32.1,31.1,31.7,-0.5,476
2024-12-18,5452,665490,21131980,31.65,32.2,31.2,32.2,0.3,484
2024-12-17,5452,830091,26463346,31.75,32.25,31.5,31.9,0.55,575
2024-12-16,5452,1199852,37966166,32.25,32.7,31.2,31.35,-0.85,856
2024-12-13,5452,2099222,68381901,33.65,33.7,32.0,32.2,-1.45,1632
2024-12-12,5452,1757742,60656681,34.0,35.3,33.65,33.65,0.25,1168
2024-12-11,5452,655241,21970112,33.55,33.9,33.25,33.4,-0.15,631
2024-12-10,5452,1011081,34263005,34.1,34.75,33.5,33.55,-0.5,662
2024-12-09,5452,1128022,38717657,35.15,35.15,34.0,34.05,-0.95,767
2024-12-06,5452,1161775,41280647,35.9,36.35,34.95,35.0,-0.35,808
2024-12-05,5452,1265742,45156153,36.5,36.5,35.3,35.35,-0.85,1295
2024-12-04,5452,1182534,42611572,35.95,36.4,35.55,36.2,0.6,888
2024-12-03,5452,1341344,47991534,35.25,36.3,35.25,35.6,0.7,969
2024-12-02,5452,1089565,38295468,34.8,35.8,34.8,34.9,0.4,735
2024-11-29,5452,1099638,37866749,34.35,34.85,33.95,34.5,0.15,672
2024-11-28,5452,1712093,59166287,34.8,35.55,34.05,34.35,-0.75,1097
2024-11-27,5452,3508764,127292480,37.25,37.7,35.1,35.1,-2.1,2187
2024-11-26,5452,6352329,236065172,37.8,37.8,36.5,37.2,-0.65,3671
2024-11-25,5452,5655584,210425324,34.8,37.85,34.6,37.85,3.4,3074
2024-11-22,5452,1598588,55383077,34.3,35.2,34.25,34.45,0.5,1077
2024-11-21,5452,958718,32482642,34.0,34.35,33.35,33.95,0.25,651
2024-11-20,5452,843692,28479731,33.8,34.0,33.5,33.7,0.0,611
2024-11-19,5452,955060,32088720,33.35,33.9,33.25,33.7,0.6,720
2024-11-18,5452,1502654,50220781,34.1,34.3,33.1,33.1,-1.0,947
2024-11-15,5452,1910783,65540698,34.65,35.1,33.9,34.1,-0.45,1176
2024-11-14,5452,2138311,75055340,35.05,36.0,34.55,34.55,-0.5,1502
2024-11-13,5452,3619294,128535918,34.4,36.6,34.3,35.05,0.55,2210
2024-11-12,5452,2027470,70128505,35.4,35.4,34.1,34.5,-1.35,1543
2024-11-11,5452,2147664,76397854,36.1,36.25,35.15,35.85,-0.55,1441
2024-11-08,5452,4058434,149347731,37.2,38.2,35.55,36.4,-0.6,2495
2024-11-07,5452,2033127,75974325,37.1,37.9,36.95,37.0,-0.05,1381
2024-11-06,5452,1612231,59918827,37.35,37.65,36.8,37.05,-0.2,1294
2024-11-05,5452,2245724,83552353,36.55,37.9,36.3,37.25,0.55,1567
2024-11-04,5452,1952095,72148259,37.55,37.85,36.6,36.7,-0.9,1542
2024-11-01,5452,3305168,124395961,36.0,38.5,35.6,37.6,0.85,2541
2024-10-30,5452,4568874,171079669,38.4,38.7,36.65,36.75,-1.3,2869
2024-10-29,5452,7692761,297440987,38.1,39.8,37.8,38.05,0.05,4783
2024-10-28,5452,4255356,162696441,38.9,39.0,37.7,38.0,-0.75,2771
2024-10-25,5452,4459470,175441103,39.6,40.3,38.75,38.75,-0.55,2813
2024-10-24,5452,10601995,423819399,41.4,41.4,38.65,39.3,-2.15,6589
2024-10-23,5452,12072553,505317693,42.2,42.8,41.05,41.45,-0.35,7317
2024-10-22,5452,30454228,1306005416,42.2,44.85,41.2,41.8,-0.1,17447
2024-10-21,5452,23980698,1015611224,42.85,43.6,41.6,41.9,-0.6,13685
2024-10-18,5452,31731460,1341916483,43.0,44.05,40.6,42.5,0.35,18407
2024-10-17,5452,43027576,1797673466,43.0,43.45,40.6,42.15,-0.3,22838
2024-10-16,5452,52936761,2165888624,39.6,42.45,39.1,42.45,3.85,27677
2024-10-15,5452,66391748,2690391535,39.1,42.0,38.1,38.6,0.25,34232
2024-10-14,5452,19292534,719701595,35.0,38.35,34.3,38.35,3.45,9284
2024-10-11,5452,6148230,213989654,33.0,35.7,32.75,34.9,2.3,3692
2024-10-09,5452,2664872,88435941,34.4,34.5,32.6,32.6,-1.45,1895
2024-10-08,5452,1992479,67805318,34.4,34.4,33.25,34.05,-0.9,1429
2024-10-07,5452,3265960,115823875,35.6,36.4,34.8,34.95,0.05,2195
2024-10-04,5452,4117220,145062140,36.3,36.35,34.65,34.9,-1.25,3186
2024-10-01,5452,7336579,262838315,34.2,36.55,33.85,36.15,2.3,4394
2024-09-30,5452,1544499,52790208,34.5,34.75,33.85,33.85,-0.95,1127
2024-09-27,5452,5252575,187343386,35.65,36.6,34.8,34.8,-0.6,3787
2024-09-26,5452,9907194,354407511,34.6,36.75,34.05,35.4,0.9,6606
2024-09-25,5452,15447769,542670401,35.65,36.15,34.2,34.5,-0.9,8172
2024-09-24,5452,6203747,213874598,32.15,35.4,32.15,35.4,3.2,3409
2024-09-23,5452,1216887,39401864,32.7,32.95,32.05,32.2,-0.5,846
2024-09-20,5452,1380693,45569910,33.5,34.1,32.6,32.7,-0.45,1012
2024-09-19,5452,2164318,72038007,33.1,33.8,32.85,33.15,0.5,1412
2024-09-18,5452,3591325,119614356,32.0,34.6,32.0,32.65,0.8,2477
2024-09-16,5452,979308,31605779,32.3,32.95,31.85,31.85,-0.45,953
2024-09-13,5452,1293048,41827992,32.35,32.7,32.1,32.3,0.0,992
2024-09-12,5452,2970641,95620982,31.3,32.85,31.2,32.3,1.8,2005
2024-09-11,5452,1074517,33211841,31.2,31.5,30.5,30.5,-0.55,860
2024-09-10,5452,2507322,79061586,32.8,33.2,30.55,31.05,-1.55,1671
2024-09-09,5452,1008160,32547872,31.5,32.8,31.35,32.6,0.05,663
2024-09-06,5452,1190030,39238376,33.5,33.65,32.55,32.55,-0.75,940
2024-09-05,5452,1932166,65308103,34.0,34.7,33.2,33.3,0.0,1150
2024-09-04,5452,2356950,78546348,33.0,34.35,31.9,33.3,-2.0,1575
2024-09-03,5452,1838366,65299178,35.8,36.1,35.15,35.3,-0.35,1494
2024-09-02,5452,2736972,97829811,36.2,36.4,35.4,35.65,-0.4,1646
2024-08-30,5452,4510191,165358707,37.1,37.85,35.9,36.05,-1.0,2806
2024-08-29,5452,4030070,150854547,37.5,38.4,37.0,37.05,-0.9,2820
2024-08-28,5452,10162062,386878360,38.05,38.8,37.3,37.95,0.2,6881
2024-08-27,5452,11118924,420994772,36.35,39.25,36.15,37.75,1.25,6215
2024-08-26,5452,14935348,559581917,37.3,38.3,36.5,36.5,-0.55,8498
2024-08-23,5452,21795155,802448910,37.5,37.8,36.2,37.05,-1.35,14956
2024-08-22,5452,10427895,392847197,35.3,38.4,35.3,38.4,3.45,4968
2024-08-21,5452,3977543,140375627,35.0,36.2,34.4,34.95,-0.15,2630
2024-08-20,5452,7247493,259003673,36.4,36.8,35.05,35.1,-1.3,4869
2024-08-19,5452,18450308,655046811,35.7,36.8,34.4,36.4,2.05,11783
2024-08-16,5452,3989384,132325992,31.65,34.35,31.55,34.35,3.1,2235
2024-08-15,5452,2353604,73386237,30.55,31.95,30.15,31.25,0.8,1553
2024-08-14,5452,2404665,73878051,30.9,31.4,30.25,30.45,0.4,1371
2024-08-13,5452,1342306,40266823,30.2,30.6,29.45,30.05,0.0,846
2024-08-12,5452,1827216,55401621,30.45,31.1,29.95,30.05,-0.15,1169
2024-08-09,5452,3367653,104361725,31.7,32.2,30.2,30.2,0.2,1922
2024-08-08,5452,4232617,127475961,29.1,30.95,29.05,30.0,-0.15,2346
2024-08-07,5452,1782347,53197083,28.5,30.15,28.4,30.15,2.7,839
2024-08-06,5452,5446546,151308411,30.5,30.65,26.8,27.45,-2.3,2731
2024-08-05,5452,1971618,59092131,31.55,31.55,29.75,29.75,-3.3,1297
2024-08-02,5452,2906455,98482989,34.5,34.9,32.8,33.05,-2.6,1887
2024-08-01,5452,3649065,129115419,35.0,36.35,34.5,35.65,1.45,2220
2024-07-31,5452,2364872,82017345,34.4,35.6,34.2,34.2,-0.65,1654
2024-07-30,5452,3009419,102227106,33.0,35.55,32.85,34.85,1.85,2003
2024-07-29,5452,4620469,157034663,34.2,35.8,32.85,33.0,-0.85,2777
2024-07-26,5452,2358893,80153749,33.5,34.7,33.45,33.85,-1.35,1553
2024-07-23,5452,3015629,108175873,36.25,36.8,35.15,35.2,0.1,2010
2024-07-22,5452,5026236,179362372,37.05,37.9,34.55,35.1,-1.85,3106
2024-07-19,5452,4681344,176888483,38.6,39.3,36.95,36.95,-1.75,2850
2024-07-18,5452,6646330,250270676,36.65,39.2,36.5,38.7,0.85,3762
2024-07-17,5452,7770130,298245062,38.0,39.5,37.3,37.85,0.85,4735
2024-07-16,5452,7060280,264100954,38.05,38.8,36.8,37.0,-1.3,4257
2024-07-15,5452,6431716,251734669,41.2,41.2,38.25,38.3,-1.9,4254
2024-07-12,5452,11692602,477150386,40.55,42.45,39.35,40.2,-0.35,6301
2024-07-11,5452,21321521,879097440,42.15,43.4,39.6,40.55,-1.5,11365
2024-07-10,5452,14882792,606611531,38.5,42.05,38.1,42.05,3.8,7262
2024-07-09,5452,19396257,756192536,42.4,42.6,37.7,38.25,-3.6,10046
2024-07-08,5452,34340217,1468862804,43.5,45.95,40.25,41.85,-1.3,16951
2024-07-05,5452,2925388,126230428,43.15,43.15,43.15,43.15,3.9,980
2024-07-04,5452,14556452,553701806,36.5,39.25,36.0,39.25,0.0,5357
2024-07-03,5452,18657535,688178466,36.8,38.4,35.8,35.85,0.3,10283
2024-07-02,5452,21017237,760376996,37.5,37.7,34.7,35.55,-1.0,10534
2024-07-01,5452,3412635,124681923,36.55,36.55,36.05,36.55,3.3,1414
2024-06-28,5452,9922323,324395289,31.1,33.25,31.05,33.25,3.0,3973
2024-06-27,5452,11390997,356089390,31.2,32.35,30.2,30.25,-0.95,6758
2024-06-26,5452,19284186,608639948,32.9,33.35,30.5,31.2,-1.15,9802
2024-06-25,5452,50430609,1576478509,33.5,33.6,29.1,32.35,1.75,24878
2024-06-24,5452,3834012,117320717,30.6,30.6,30.6,30.6,2.75,1618
2024-06-21,5452,10789192,291633150,25.35,27.85,25.0,27.85,2.5,4524
2024-06-20,5452,2445283,61945153,24.2,25.85,24.2,25.35,1.2,1320
2024-06-19,5452,1044689,25730943,24.7,25.15,24.15,24.15,-0.3,661
2024-06-18,5452,1548620,38082091,24.0,25.3,23.7,24.45,0.6,999
2024-06-17,5452,704137,16871111,24.1,24.3,23.8,23.85,-0.15,444
2024-06-14,5452,334048,7979373,23.8,24.1,23.8,24.0,0.2,251
2024-06-13,5452,325870,7770469,24.1,24.1,23.7,23.8,0.2,292
2024-06-12,5452,921118,21858173,24.05,24.4,23.5,23.6,-0.45,574
2024-06-11,5452,499099,12175706,24.7,24.9,24.05,24.05,-0.3,354
2024-06-07,5452,591205,14416374,24.45,24.6,24.2,24.35,0.35,363
2024-06-06,5452,468035,11316887,24.7,24.7,24.0,24.0,-0.35,353
2024-06-05,5452,714039,17586158,25.25,25.3,24.2,24.35,-0.3,526
2024-06-04,5452,789978,19556421,24.8,25.2,24.6,24.65,-0.35,519
2024-06-03,5452,875903,22134092,25.6,25.7,25.0,25.0,-0.45,692
2024-05-31,5452,1210707,31157625,25.65,26.2,25.25,25.45,0.2,889
2024-05-30,5452,1368701,35056170,26.2,26.2,25.2,25.25,-0.8,1000
2024-05-29,5452,4795740,126022487,25.9,27.1,25.15,26.05,0.3,2352
2024-05-28,5452,2255525,58384590,25.95,26.45,25.55,25.75,-0.1,1560
2024-05-27,5452,3912339,100933088,24.7,26.25,24.7,25.85,1.25,2253
2024-05-24,5452,1888094,46642412,25.2,25.2,24.35,24.6,-0.7,1421
2024-05-23,5452,7678994,196316181,24.0,26.3,23.55,25.3,1.3,4106
2024-05-22,5452,663582,15941532,24.15,24.25,23.85,24.0,0.15,383
2024-05-21,5452,566666,13523776,23.75,24.1,23.5,23.85,0.35,360
2024-05-20,5452,415670,9848421,23.6,23.95,23.5,23.5,-0.1,293
2024-05-17,5452,347902,8231741,23.75,23.9,23.45,23.6,-0.1,339
2024-05-16,5452,683009,16304882,24.2,24.35,23.55,23.7,-0.25,472
2024-05-15,5452,1110159,26958485,24.6,24.6,23.95,23.95,-0.05,832
2024-05-14,5452,1156497,27693504,23.4,24.15,23.4,24.0,0.65,768
2024-05-13,5452,255391,5984024,23.7,23.7,23.35,23.35,-0.05,263
2024-05-10,5452,508404,11744286,23.3,23.4,22.85,23.4,0.25,337
2024-05-09,5452,455149,10631302,23.6,23.65,23.15,23.15,-0.4,335
2024-05-08,5452,810869,19105153,23.35,23.75,23.3,23.55,0.35,594
2024-05-07,5452,487492,11254639,22.95,23.25,22.9,23.2,0.3,324
2024-05-06,5452,416813,9560776,23.0,23.05,22.85,22.9,0.0,277
2024-05-03,5452,620011,14336670,23.25,23.5,22.9,22.9,-0.2,464
2024-05-02,5452,575986,13249055,23.05,23.25,22.7,23.1,0.0,355
2024-04-30,5452,566536,13062200,23.25,23.25,22.9,23.1,-0.1,320
2024-04-29,5452,599916,13892684,23.3,23.35,23.0,23.2,0.2,358
2024-04-26,5452,707376,16354208,23.3,23.35,22.95,23.0,-0.1,447
2024-04-25,5452,462748,10704072,23.5,23.5,22.9,23.1,0.0,303
2024-04-24,5452,751638,17424466,22.95,23.5,22.95,23.1,0.15,416
2024-04-23,5452,438210,10053655,23.2,23.2,22.7,22.95,0.3,250
2024-04-22,5452,1148754,26272259,23.1,23.45,22.5,22.65,-0.4,573
2024-04-19,5452,1597723,36796714,23.7,23.7,22.3,23.05,-0.8,1102
2024-04-18,5452,792162,18993042,24.1,24.2,23.7,23.85,-0.15,574
2024-04-17,5452,756483,18195673,24.0,24.4,23.8,24.0,0.45,842
2024-04-16,5452,1776995,41925219,24.75,24.75,23.0,23.55,-1.25,1354
2024-04-15,5452,1068491,26680857,25.6,25.65,24.75,24.8,-0.8,1221
2024-04-12,5452,2328790,60041998,25.2,26.2,25.1,25.6,0.7,1545
2024-04-11,5452,963135,24113719,25.15,25.45,24.7,24.9,0.0,840
2024-04-10,5452,950771,23666022,25.3,25.5,24.65,24.9,-0.2,963
2024-04-09,5452,841883,20934378,24.75,25.2,24.55,25.1,0.5,733
2024-04-08,5452,560874,13789253,24.4,24.8,24.35,24.6,0.2,590
2024-04-03,5452,1246557,30565433,24.8,24.85,24.35,24.4,-0.55,772
2024-04-02,5452,1042074,26169346,25.3,25.7,24.85,24.95,-0.3,833
2024-04-01,5452,2123312,53735998,25.0,25.85,25.0,25.25,0.25,893
2024-03-29,5452,1412611,35692240,25.7,25.8,25.0,25.0,-0.65,1001
2024-03-28,5452,1365286,35319099,26.25,26.55,25.65,25.65,-0.45,884
2024-03-27,5452,1478920,38848391,26.1,26.75,26.0,26.1,0.2,1158
2024-03-26,5452,3193646,84586416,26.25,27.15,25.7,25.9,-0.25,2217
2024-03-25,5452,890688,23400645,26.4,26.5,26.1,26.15,0.05,782
2024-03-22,5452,1292707,33601068,25.9,26.35,25.7,26.1,0.1,970
2024-03-21,5452,2067296,53426196,25.6,26.4,25.35,26.0,0.5,1450
2024-03-20,5452,2506394,64604868,26.45,26.65,25.5,25.5,-1.0,1905
2024-03-19,5452,2192912,58610841,26.8,27.1,26.45,26.5,-0.1,1850
2024-03-18,5452,1640212,43863756,26.45,27.2,26.45,26.6,0.3,1026
2024-03-15,5452,4734128,127670644,27.15,27.75,26.3,26.3,-0.4,2695
2024-03-14,5452,3403774,91825472,27.3,27.7,26.3,26.7,-0.8,1971
2024-03-13,5452,3546563,95552112,27.1,27.85,26.2,27.5,0.65,2042
2024-03-12,5452,3893783,105577704,26.1,27.75,26.1,26.85,1.05,2238
2024-03-11,5452,1873275,48584450,25.7,26.4,25.6,25.8,-0.05,1197
2024-03-08,5452,6045239,158512162,27.1,27.1,25.45,25.85,-1.3,3298
2024-03-07,5452,22491017,649278800,29.45,30.65,27.05,27.15,-2.0,11200
2024-03-06,5452,14594543,411230764,26.5,29.15,26.2,29.15,2.65,6220
2024-03-05,5452,5115436,136991944,27.5,27.7,26.3,26.5,-0.8,2774
2024-03-04,5452,5622820,154535269,27.55,28.2,26.9,27.3,0.05,2935
2024-03-01,5452,13067299,360474691,27.05,28.45,26.6,27.25,0.2,6120
2024-02-29,5452,43339067,1251354661,32.45,32.45,26.9,27.05,-2.8,16309
2024-02-27,5452,3941138,117642909,29.85,29.85,29.85,29.85,2.7,1365
2024-02-26,5452,12381021,328871329,25.25,27.15,25.25,27.15,2.45,4064
2024-02-23,5452,7049837,179220711,24.65,26.15,24.1,24.7,0.4,2989
2024-02-22,5452,2115483,52268630,24.8,25.1,24.3,24.3,-0.35,919
2024-02-21,5452,1270672,31167972,24.6,24.75,24.15,24.65,0.3,728
2024-02-20,5452,1718858,41864731,24.9,24.9,24.05,24.35,-0.25,866
2024-02-19,5452,1719703,42357538,24.8,24.95,24.4,24.6,0.1,971
2024-02-16,5452,4002946,98760826,24.05,25.25,24.05,24.5,0.7,2131
2024-02-15,5452,3227775,76621369,23.0,24.15,23.0,23.8,1.75,1800
2024-02-05,5452,865690,19219253,22.6,22.6,22.05,22.05,-0.55,555
2024-02-02,5452,772717,17608834,22.6,23.0,22.55,22.6,0.15,415
2024-02-01,5452,419236,9462791,22.65,22.85,22.45,22.45,-0.2,303
2024-01-31,5452,356217,8127597,22.95,23.05,22.65,22.65,-0.3,307
2024-01-30,5452,899705,20689419,22.9,23.25,22.75,22.95,0.25,546
2024-01-29,5452,389433,8828911,22.65,22.85,22.55,22.7,0.0,266
2024-01-26,5452,406716,9272228,22.75,23.05,22.6,22.7,-0.15,310
2024-01-25,5452,879083,20151926,23.0,23.15,22.7,22.85,-0.3,453
2024-01-24,5452,491846,11461017,23.4,23.5,23.15,23.15,-0.2,345
2024-01-23,5452,1526918,35465526,23.3,23.45,23.0,23.35,-0.15,742
2024-01-22,5452,6735187,154109204,22.35,24.0,22.35,23.5,1.25,2456
2024-01-19,5452,636934,14143931,22.45,22.5,22.05,22.25,0.0,376
2024-01-18,5452,571225,12680280,22.2,22.45,21.9,22.25,0.1,335
2024-01-17,5452,713102,15923321,22.45,22.65,22.15,22.15,-0.2,461
2024-01-16,5452,674183,15150272,22.5,22.8,22.3,22.35,-0.2,477
2024-01-15,5452,2565300,56624340,22.85,23.15,22.55,22.55,-0.15,717
2024-01-12,5452,545007,12432990,22.85,23.05,22.65,22.7,-0.2,429
2024-01-11,5452,637940,14597220,22.65,23.1,22.65,22.9,0.3,347
2024-01-10,5452,1016454,23129080,23.15,23.15,22.6,22.6,-0.5,690
2024-01-09,5452,1756512,40813342,23.7,23.85,23.1,23.1,-0.45,795
2024-01-08,5452,1135687,26996365,24.0,24.15,23.55,23.55,-0.45,743
2024-01-05,5452,725653,17592979,24.1,24.5,24.0,24.0,-0.15,532
2024-01-04,5452,5664971,138655048,25.6,25.9,24.1,24.15,-1.1,2505
2024-01-03,5452,2756676,69527898,24.75,25.5,24.7,25.25,0.25,1638
2024-01-02,5452,3903821,96943227,24.35,25.35,24.1,25.0,0.5,2166
