date,stock_id,Open,High,Low,Close,Adj_Close,Volume
2025-01-27,CCJ,51.36,51.91,47.37,47.51,47.42,14256500
2025-01-24,CCJ,57.55,58.33,55.21,56.0,55.89,6097500
2025-01-23,CCJ,56.25,57.23,55.5,56.86,56.75,4711200
2025-01-22,CCJ,54.71,57.23,54.09,56.32,56.21,6868300
2025-01-21,CCJ,52.2,53.62,52.05,53.56,53.46,4616000
2025-01-17,CCJ,49.52,52.59,49.21,51.63,51.53,6237000
2025-01-16,CCJ,50.24,50.46,48.78,49.51,49.41,3343600
2025-01-15,CCJ,50.47,50.48,49.66,49.67,49.57,2366800
2025-01-14,CCJ,49.37,50.28,49.03,49.06,48.96,2307000
2025-01-13,CCJ,48.64,49.79,48.18,48.8,48.71,2925900
2025-01-10,CCJ,50.9,51.38,49.03,49.24,49.14,3644200
2025-01-08,CCJ,51.62,51.62,49.55,51.38,51.28,5201400
2025-01-07,CCJ,55.6,55.6,51.31,51.58,51.48,4473800
2025-01-06,CCJ,54.18,56.16,53.95,54.81,54.7,3869100
2025-01-03,CCJ,52.76,53.14,51.78,53.12,53.02,3172400
2025-01-02,CCJ,51.27,52.79,51.01,52.16,52.06,3766900
2024-12-31,CCJ,51.6,51.8,50.85,51.39,51.29,2823100
2024-12-30,CCJ,51.77,52.45,51.2,51.33,51.23,2073300
2024-12-27,CCJ,52.39,52.75,51.44,52.49,52.39,1921500
2024-12-26,CCJ,52.58,53.0,51.52,52.56,52.46,1246600
