date,stock_id,Open,High,Low,Close,Adj_Close,Volume
2026-03-09,LEU,185.0,197.22,182.1,195.85,195.85,677600
2026-03-06,LEU,188.95,203.85,187.28,188.89,188.89,964400
2026-03-05,LEU,199.4,202.07,187.28,194.28,194.28,771000
2026-03-04,LEU,198.68,204.78,192.5,203.08,203.08,585400
2026-03-03,LEU,198.7,200.53,186.4,197.35,197.35,794300
2026-03-02,LEU,193.5,210.88,192.33,207.99,207.99,703700
2026-02-27,LEU,203.7,210.48,197.95,202.59,202.59,625300
2026-02-26,LEU,208.47,216.9,204.09,210.96,210.96,670900
2026-02-25,LEU,212.0,213.42,205.6,210.63,210.63,646300
2026-02-24,LEU,197.4,207.6,189.0,207.17,207.17,713800
2026-02-23,LEU,199.98,201.74,192.3,200.99,200.99,728700
2026-02-20,LEU,205.17,214.44,196.77,203.73,203.73,764900
2026-02-19,LEU,202.59,210.22,197.83,208.88,208.88,673000
2026-02-18,LEU,200.52,210.51,197.59,206.67,206.67,833300
2026-02-17,LEU,194.54,200.3,187.36,199.35,199.35,1095900
2026-02-13,LEU,186.25,199.34,183.45,199.19,199.19,1572000
2026-02-12,LEU,211.16,211.16,184.0,185.2,185.2,2725200
2026-02-11,LEU,253.0,258.0,206.23,210.16,210.16,3218100
2026-02-10,LEU,275.25,276.8,261.0,264.99,264.99,881400
2026-02-09,LEU,259.3,276.89,254.01,276.24,276.24,950000
2026-02-06,LEU,248.13,266.49,244.78,263.47,263.47,971300
2026-02-05,LEU,243.0,254.0,236.0,242.09,242.09,937400
2026-02-04,LEU,274.72,277.0,230.51,251.43,251.43,2049400
2026-02-03,LEU,279.9,291.63,270.81,280.47,280.47,1015200
2026-02-02,LEU,279.21,290.0,263.0,267.21,267.21,1148700
2026-01-30,LEU,292.25,304.93,276.0,278.28,278.28,1590600
2026-01-29,LEU,336.0,339.71,291.06,301.5,301.5,2082100
2026-01-28,LEU,313.0,338.13,303.57,337.76,337.76,1844300
2026-01-27,LEU,282.0,317.45,275.0,309.39,309.39,1348800
2026-01-26,LEU,301.44,312.7,279.09,281.7,281.7,1404100
2026-01-23,LEU,308.79,309.03,290.3,296.19,296.19,1005200
2026-01-22,LEU,305.0,319.0,293.6,302.37,302.37,1240400
2026-01-21,LEU,329.21,345.6,290.1,303.94,303.94,2238500
2026-01-20,LEU,323.0,337.73,309.23,315.92,315.92,1376200
2026-01-16,LEU,309.0,331.36,298.0,331.03,331.03,1612900
2026-01-15,LEU,314.24,333.49,303.81,306.1,306.1,1403400
2026-01-14,LEU,296.14,312.5,286.0,307.57,307.57,949800
2026-01-13,LEU,319.89,332.0,297.11,298.27,298.27,1159800
2026-01-12,LEU,308.48,315.87,296.0,309.26,309.26,763400
2026-01-09,LEU,304.99,318.05,300.01,306.19,306.19,1228700
2026-01-08,LEU,317.98,317.98,285.12,286.25,286.25,1536300
2026-01-07,LEU,310.46,326.36,306.0,322.97,322.97,967300
2026-01-06,LEU,311.0,321.71,299.0,311.89,311.89,1486400
2026-01-05,LEU,280.68,305.76,276.0,300.41,300.41,1923000
2026-01-02,LEU,247.85,272.7,246.11,272.5,272.5,1071200
2025-12-31,LEU,247.03,248.5,239.0,242.76,242.76,607700
2025-12-30,LEU,248.71,254.74,243.54,247.03,247.03,615700
2025-12-29,LEU,247.46,263.73,245.14,249.24,249.24,763300
2025-12-26,LEU,260.39,260.39,245.9,254.3,254.3,553100
2025-12-24,LEU,257.01,262.07,252.0,260.18,260.18,341700
2025-12-23,LEU,255.0,269.15,253.14,258.05,258.05,744900
2025-12-22,LEU,270.25,281.33,259.0,261.16,261.16,1262900
2025-12-19,LEU,235.2,265.88,234.74,261.77,261.77,1573400
2025-12-18,LEU,227.61,237.97,220.5,229.68,229.68,861700
2025-12-17,LEU,235.87,241.3,220.87,221.09,221.09,831500
2025-12-16,LEU,222.6,236.91,220.22,235.82,235.82,761500
2025-12-15,LEU,250.25,251.99,228.53,228.74,228.74,1056300
2025-12-12,LEU,272.74,272.74,243.48,249.01,249.01,1021200
2025-12-11,LEU,256.79,274.0,255.57,273.11,273.11,1001200
2025-12-10,LEU,260.0,270.5,248.93,264.58,264.58,1299000
2025-12-09,LEU,264.0,266.77,258.0,264.69,264.69,785400
2025-12-08,LEU,269.26,269.53,258.0,268.5,268.5,675900
2025-12-05,LEU,287.0,287.18,259.0,266.23,266.23,1088700
2025-12-04,LEU,267.51,286.0,264.0,278.63,278.63,1098500
2025-12-03,LEU,265.0,269.99,253.8,268.1,268.1,721300
2025-12-02,LEU,252.68,271.0,252.5,265.58,265.58,745500
2025-12-01,LEU,250.0,257.42,248.04,251.36,251.36,531500
2025-11-28,LEU,259.0,263.6,253.56,259.3,259.3,434500
2025-11-26,LEU,254.0,258.32,250.35,254.22,254.22,486000
2025-11-25,LEU,249.84,252.5,232.19,248.98,248.98,580600
2025-11-24,LEU,237.0,253.0,235.0,249.84,249.84,1052400
2025-11-21,LEU,236.2,243.65,221.35,241.73,241.73,1161100
2025-11-20,LEU,282.96,286.0,239.64,241.31,241.31,1462000
2025-11-19,LEU,252.32,267.99,247.94,264.27,264.27,1345300
2025-11-18,LEU,240.08,251.3,235.35,246.08,246.08,884400
2025-11-17,LEU,240.0,251.84,240.0,245.64,245.64,850200
2025-11-14,LEU,231.0,261.0,230.01,250.0,250.0,1396900
2025-11-13,LEU,263.61,269.0,247.87,253.85,253.85,1219600
2025-11-12,LEU,277.05,283.89,266.79,275.6,275.6,723200
2025-11-11,LEU,279.07,283.8,267.16,275.54,275.54,989100
2025-11-10,LEU,308.99,317.17,280.48,290.2,290.2,1478400
2025-11-07,LEU,254.18,298.96,254.01,294.16,294.16,1907300
2025-11-06,LEU,287.35,299.9,266.0,277.78,277.78,2501900
2025-11-05,LEU,331.0,338.86,321.0,325.73,325.73,1076700
2025-11-04,LEU,313.75,340.0,312.02,327.2,327.2,1013300
2025-11-03,LEU,350.73,362.08,332.0,342.99,342.99,1412400
2025-10-31,LEU,386.0,390.0,360.18,367.46,367.46,1041400
2025-10-30,LEU,375.0,393.98,371.0,383.31,383.31,817500
2025-10-29,LEU,366.24,402.0,355.99,390.82,390.82,1538500
2025-10-28,LEU,374.0,382.27,354.1,363.7,363.7,1233000
2025-10-27,LEU,391.15,391.8,350.6,359.73,359.73,1540100
2025-10-24,LEU,364.33,388.0,354.0,383.0,383.0,1539600
2025-10-23,LEU,320.0,349.96,308.0,344.23,344.23,1691000
2025-10-22,LEU,351.23,365.0,293.82,314.83,314.83,3387000
2025-10-21,LEU,385.0,395.0,367.77,377.01,377.01,1063400
2025-10-20,LEU,400.0,408.99,372.6,399.87,399.87,1452000
2025-10-17,LEU,398.68,411.51,365.64,380.18,380.18,2461100
2025-10-16,LEU,454.0,464.25,406.01,415.43,415.43,2058200
2025-10-15,LEU,430.0,460.5,412.16,436.0,436.0,2025900
2025-10-14,LEU,387.0,415.13,370.0,396.16,396.16,1373700
2025-10-13,LEU,414.76,430.0,387.05,400.74,400.74,1944300
2025-10-10,LEU,380.98,423.24,362.65,363.71,363.71,2618500
2025-10-09,LEU,367.12,389.41,362.98,371.09,371.09,1101200
2025-10-08,LEU,378.88,386.0,359.01,364.22,364.22,1266700
2025-10-07,LEU,357.9,388.62,357.0,370.07,370.07,1303200
2025-10-06,LEU,348.96,361.37,339.0,356.28,356.28,977300
2025-10-03,LEU,351.5,360.14,334.05,343.49,343.49,1077000
2025-10-02,LEU,339.97,350.03,325.5,349.09,349.09,1005800
2025-10-01,LEU,303.99,334.78,303.58,331.11,331.11,1124800
2025-09-30,LEU,307.99,320.76,306.0,310.07,310.07,1056800
2025-09-29,LEU,316.7,322.0,299.46,315.62,315.62,1350400
2025-09-26,LEU,316.15,338.0,297.0,305.35,305.35,1763800
2025-09-25,LEU,265.25,318.08,261.56,312.19,312.19,2995300
2025-09-24,LEU,303.49,304.97,276.0,276.0,276.0,1618000
2025-09-23,LEU,310.0,312.0,295.05,302.59,302.59,1287500
2025-09-22,LEU,296.88,312.54,282.56,306.22,306.22,1943700
2025-09-19,LEU,260.0,301.57,260.0,294.49,294.49,3395600
2025-09-18,LEU,236.02,264.88,231.62,262.65,262.65,1886100
2025-09-17,LEU,233.0,235.0,221.23,230.15,230.15,950800
2025-09-16,LEU,243.0,243.24,226.43,233.62,233.62,1311400
2025-09-15,LEU,222.7,243.8,220.13,243.48,243.48,1491600
2025-09-12,LEU,220.33,228.0,219.9,222.13,222.13,663200
2025-09-11,LEU,218.0,232.67,214.0,224.32,224.32,1182100
2025-09-10,LEU,221.53,225.5,215.76,219.3,219.3,884200
2025-09-09,LEU,205.0,223.98,202.44,217.9,217.9,1521700
2025-09-08,LEU,205.5,208.22,198.2,204.68,204.68,767700
2025-09-05,LEU,201.0,205.4,191.68,205.39,205.39,928400
2025-09-04,LEU,202.0,205.88,198.06,199.01,199.01,619600
2025-09-03,LEU,207.5,209.95,197.88,201.54,201.54,1061700
2025-09-02,LEU,192.47,205.0,186.5,203.89,203.89,956100
2025-08-29,LEU,211.69,212.0,195.0,201.73,201.73,1440300
2025-08-28,LEU,206.06,215.29,202.0,209.38,209.38,1529800
2025-08-27,LEU,205.59,210.48,197.68,198.29,198.29,1394600
2025-08-26,LEU,194.25,211.52,192.16,208.67,208.67,2440500
2025-08-25,LEU,192.0,193.1,184.41,185.28,185.28,978600
2025-08-22,LEU,178.93,191.99,174.32,186.47,186.47,1713600
2025-08-21,LEU,177.07,179.94,173.82,177.28,177.28,833900
2025-08-20,LEU,168.0,177.67,162.1,175.99,175.99,1543400
2025-08-19,LEU,178.71,179.0,164.76,166.58,166.58,1368200
2025-08-18,LEU,181.89,182.25,175.21,177.57,177.57,1075200
2025-08-15,LEU,187.0,187.56,177.05,183.41,183.41,1666500
2025-08-14,LEU,188.61,192.65,182.47,189.08,189.08,2849800
2025-08-13,LEU,200.99,201.8,183.33,187.44,187.44,5105500
2025-08-12,LEU,216.0,229.96,215.0,217.37,217.37,1028100
2025-08-11,LEU,219.77,225.0,211.0,219.1,219.1,774700
2025-08-08,LEU,230.16,246.0,217.02,223.15,223.15,1282800
2025-08-07,LEU,235.0,237.83,222.22,234.94,234.94,1528400
2025-08-06,LEU,237.0,264.9,230.1,232.39,232.39,2838200
2025-08-05,LEU,212.79,218.96,206.12,213.8,213.8,1086100
2025-08-04,LEU,212.0,212.0,198.6,210.05,210.05,1065100
2025-08-01,LEU,201.22,214.21,192.94,208.33,208.33,1299000
2025-07-31,LEU,225.16,227.24,213.0,215.4,215.4,1073000
2025-07-30,LEU,217.0,233.87,216.0,225.19,225.19,1003800
2025-07-29,LEU,239.63,242.0,222.9,224.08,224.08,1127600
