date,stock_id,Open,High,Low,Close,Adj_Close,Volume
2026-03-24,NVDA,174.83,176.22,173.98,175.2,175.0,147667800
2026-03-23,NVDA,177.26,178.37,174.76,175.64,175.44,182836300
2026-03-20,NVDA,178.0,178.26,171.72,172.7,172.5,241323500
2026-03-19,NVDA,178.01,179.98,175.79,178.56,178.35,170968500
2026-03-18,NVDA,182.48,183.38,180.33,180.4,180.19,156683100
2026-03-17,NVDA,185.06,185.4,181.68,181.93,181.72,182497800
2026-03-16,NVDA,182.97,188.88,181.41,183.22,183.01,217307400
2026-03-13,NVDA,184.92,186.09,179.94,180.25,180.04,160988400
2026-03-12,NVDA,184.05,184.94,181.75,183.14,182.93,155762700
2026-03-11,NVDA,185.91,187.62,184.45,186.03,185.81,145280400
2026-03-10,NVDA,182.4,186.44,182.01,184.77,184.54,179118500
2026-03-09,NVDA,176.83,182.91,175.56,182.65,182.43,177213600
2026-03-06,NVDA,179.84,182.76,176.82,177.82,177.6,189021900
2026-03-05,NVDA,181.17,184.06,177.88,183.34,183.12,198779700
2026-03-04,NVDA,180.44,184.7,180.06,183.04,182.82,177731200
2026-03-03,NVDA,178.49,180.9,176.92,180.05,179.83,178099400
2026-03-02,NVDA,175.01,183.46,174.64,182.48,182.26,209095300
2026-02-27,NVDA,181.25,182.59,176.38,177.19,176.97,311636500
2026-02-26,NVDA,194.27,194.29,184.32,184.89,184.66,360807900
2026-02-25,NVDA,194.45,197.63,193.79,195.56,195.32,250637100
2026-02-24,NVDA,191.49,193.77,187.4,192.85,192.62,175123600
2026-02-23,NVDA,191.4,193.95,189.58,191.55,191.32,171584800
2026-02-20,NVDA,186.57,190.33,185.94,189.82,189.59,178422300
2026-02-19,NVDA,187.06,188.43,185.66,187.9,187.67,126554500
2026-02-18,NVDA,188.75,190.37,186.76,187.98,187.75,164749100
2026-02-17,NVDA,181.75,187.15,179.18,184.97,184.74,162276900
2026-02-13,NVDA,187.48,187.5,181.59,182.81,182.59,161888000
2026-02-12,NVDA,193.03,193.61,186.51,186.94,186.71,189932500
2026-02-11,NVDA,192.45,193.26,188.77,190.05,189.82,144192700
2026-02-10,NVDA,191.38,192.48,188.12,188.54,188.31,136764800
2026-02-09,NVDA,184.26,193.66,183.95,190.04,189.81,196387400
2026-02-06,NVDA,176.69,187.0,174.6,185.41,185.18,231346200
2026-02-05,NVDA,174.93,176.82,171.03,171.88,171.67,206312900
2026-02-04,NVDA,179.46,179.58,171.91,174.19,173.98,207014100
2026-02-03,NVDA,186.24,186.27,176.23,180.34,180.12,204019600
2026-02-02,NVDA,187.2,190.3,184.88,185.61,185.38,165794100
2026-01-30,NVDA,191.21,194.49,189.47,191.13,190.9,179489500
2026-01-29,NVDA,191.34,193.48,186.06,192.51,192.28,171764400
2026-01-28,NVDA,191.27,192.35,189.84,191.52,191.29,148552700
2026-01-27,NVDA,187.24,190.0,185.7,188.52,188.29,143711600
2026-01-26,NVDA,187.16,189.12,185.99,186.47,186.24,124799600
